year,customs_office_fa,destination_country_fa,export_value_usd,source_url,scraped_at
1400,تبریز,افغانستان,47388236,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
1400,بیله سوار,جمهوری آذربایجان,47153613,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
1400,منطقه ویژه اقتصادی رفسنجان,هند,46813684,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
1400,منطقه ویژه اقتصادی یزد,افغانستان,46048324,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
1400,لطف آباد,ترکمنستان,45404295,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
1400,منطقه ویژه اقتصادی پتروشیمی بندر امام خمینی (ره),افغانستان,45141354,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
1400,منطقه ویژه اقتصادی شهید رجایی,تایوان,44793453,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
1400,منطقه ویژه صنایع معدنی و فلزی خلیج فارس,هند,44088849,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
1400,شهید باهنر,پاکستان,43955117,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
1400,منطقه ویژه اقتصادی ایرانیان(زرندیه),پاکستان,43906482,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
1400,اینچه برون,قزاقستان,43857757,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
1400,منطقه ویژه اقتصادی ایرانیان(زرندیه),افغانستان,42588954,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
1400,شهرکرد,عراق,41291154,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
1400,منطقه ویژه صنایع معدنی و فلزی خلیج فارس,ایتالیا,40953097,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1400,2026-09-07T15:56:58
