hs_code,hs_code_2,hs_code_4,hs_code_6,hs_code_8,hs_description
33.01.13.00,33,3301,330113,33011300,روغن های اسانسی از لیموترش (از جمله روغن های اسانسی كنسانتره و روغن های اسانسی مطلق)
33.01.19.00,33,3301,330119,33011900,روغن های اسانسی (از جمله روغن های اسانسی كنسانتره و روغن های اسانس مطلق) مرکبات غیر از پرتقال و لیموترش
33.01.19.00,33,3301,330119,33011900,روغن هاي اسانسي (ا زجمله روغن هاي اسانسي كنسانتره وروغن هاي اسانس مطلق) مرکبات غير ازپرتقال و ليموترش
33.01.24.00,33,3301,330124,33012400,روغن هاي اسانسي از نعناع صحرا ئي (ا زجمله روغن اسانسي كنسانتره و روغن اسانسي مطلق)
33.01.25.00,33,3301,330125,33012500,روغن هاي اسانسي از ساير نعناع ها (ا زجمله روغن هاي اسانسي كنسانتره و روغن هاي اسانسي مطلق)
33.01.25.00,33,3301,330125,33012500,روغن های اسانسی از سایر نعناع ها (از جمله روغن های اسانسی كنسانتره و روغن های اسانسی مطلق)
33.01.29.10,33,3301,330129,33012910,اسانس روغني از گل محمدي
33.01.29.10,33,3301,330129,33012910,اسانس روغنی از گل محمدی
33.01.29.20,33,3301,330129,33012920,روغن های اسانسی از بادرنجبویه، مرزه، زیره سبز، رازیانه، پونه، اسطوخودوس و کرچک
33.01.29.30,33,3301,330129,33012930,سایر روغن های اسانسی غیر از اسانس مرکبات از ترخون
33.01.29.40,33,3301,330129,33012940,سایر روغن های اسانسی غیر از اسانس مرکبات از آویشن شیرازی
33.01.29.90,33,3301,330129,33012990,اسانس های روغنی غیر از اسانس روغنی گل محمدی
33.01.29.90,33,3301,330129,33012990,اسانس هاي روغني غير از اسانس روغني گل محمدي
33.01.90.11,33,3301,330190,33019011,گلاب استحصالي از گل محمدي
33.01.90.11,33,3301,330190,33019011,گلاب استحصالی از گل محمدی
33.01.90.12,33,3301,330190,33019012,سایر عرقیات سنتی
33.01.90.12,33,3301,330190,33019012,ساير عرقيات سنتي
33.01.90.19,33,3301,330190,33019019,سایر آب های مقطر خوشبو و محلول های آبی روغن های اسانسی به استثنای گلاب استحصالی از گل محمدی و سایر عرقیات سنتی
33.01.90.19,33,3301,330190,33019019,ساير آبهاي مقطر خوشبو و محلول هاي آبي روغن هاي اسانسي به استثناي گلاب استحصالي از گل محمدي و ساير عرقيات سنتي
33.01.90.90,33,3301,330190,33019090,ساير اولئورزينهاي استخرا جي، بامحلول غليظ روغن ها....بجزآ ب مقطر خوشبو و محلول آ بي روغن اسانسي
33.01.90.90,33,3301,330190,33019090,سایر اولئورزین های استخراجی، با محلول غلیظ روغن ها بجز آب مقطر خوشبو و محلول آبی روغن اسانسی
33.02.10.10,33,3302,330210,33021010,اسانس کولا از انواعی كه در صنایع غذایی یا نوشابه سازی مورد استفاده قرار می گیرد
33.02.10.10,33,3302,330210,33021010,اسانس کولا از انواعي كه درصنايع غذايي يا نوشابه سازي مورد استفاده قرارمي گيرد
33.02.10.90,33,3302,330210,33021090,سایر فرآورده ها و مخلوط ها بر اساس مواد معطر مورد مصرف در صنایع غذایی یا نوشابه سازی غیر از اسانس کولا
33.02.10.90,33,3302,330210,33021090,سايرفرآورده ها و مخلوط ها بر اساس مواد معطرمورد مصرف درصنايع غذا يي يا نوشابه سازي غير ازاسانس کولا
33.02.90.10,33,3302,330290,33029010,اسانسهاي مورد مصرف در صنايع شوينده، آرايشي و بهداشتي
33.02.90.10,33,3302,330290,33029010,اسانس های مورد مصرف در صنایع شوینده، آرایشی و بهداشتی
33.02.90.90,33,3302,330290,33029090,سایر مخلوط های مواد معطر و مخلوط ها بر اساس یک یا چند ماده از این مواد غیر مذکور در جای دیگر
33.02.90.90,33,3302,330290,33029090,ساير مخلوط هاي مواد معطر و مخلوط ها بر اساس يک يا چند ماده ا ز ا ين موادغير مذکور در جاي ديگر
33.03.00.10,33,3303,330300,33030010,عصاره حنا
33.03.00.20,33,3303,330300,33030020,عطریات و ادوتوالت ها(Eaux de Tollette) در بسته بندی های خرده فروشی
33.03.00.90,33,3303,330300,33030090,سایر عطریات و ادوتوالت ها غیر از عصاره حنا
33.03.00.90,33,3303,330300,33030090,ساير عطريات و ادوتوالتها غير از عصاره حنا
33.04.10.10,33,3304,330410,33041010,فرآورده ها برای آرایش لب در بسته بندی آماده برای خرده فروشی
33.04.10.90,33,3304,330410,33041090,سایر فرآورده ها برای آرایش لب
33.04.20.10,33,3304,330420,33042010,مغز مداد آرایشی
33.04.20.20,33,3304,330420,33042020,فرآورده ها برای آرایش چشم به استثنای مغز مداد آرایشی، در بسته بندی آماده برای خرده فروشی
33.04.20.90,33,3304,330420,33042090,سايرفرآورده هاي براي آرا يش چشم غير از مغز مداد آرايشي
33.04.20.90,33,3304,330420,33042090,سایر فرآورده های برای آرایش چشم غیر از مغز مداد آرایشی
33.04.30.10,33,3304,330430,33043010,فرآورده ها برای آرایش ناخن دست و پا در بسته بندی آماده برای خرده فروشی
33.04.30.90,33,3304,330430,33043090,سایر فرآورده ها برای آرایش ناخن دست و پا غیر مذکور درجای دیگر
33.04.30.90,33,3304,330430,33043090,سایر فرآورده ها برای آرایش ناخن دست و پا غیر مذکور در جای دیگر
33.04.91.10,33,3304,330491,33049110,پودرها حتی پودرهای فشرده در بسته بندی های آماده برای خرده فروشی
33.04.91.90,33,3304,330491,33049190,سایر پودرها حتی پودرهای فشرده غیر مذکور در جای دیگر
33.04.99.10,33,3304,330499,33049910,ژل قابل تزریق زیر پوست
33.04.99.20,33,3304,330499,33049920,سایر فرآورده های زیبایی و آرایش و فرآورده ها برای نگاهداری و مراقبت پوست (به غیر از داروها) همچنین فراورده های ضد آفتاب و فرآورده ها برای برنزه شدن، در بسته بندی آماده برای خرده فروشی
33.04.99.20,33,3304,330499,33049920,سایر فرآورده های زیبایی و آرایش و فرآورده ها برای نگاهداری و مراقبت پوست( به غیر از داروها) همچنین فراورده های ضد آفتاب و فرآورده ها برای برنزه شدن، دربسته بندی آماده برای خرده فروشی
33.04.99.30,33,3304,330499,33049930,سایر کرم ها برای نگهداری و مراقبت پوست (غیر از داروها)
33.04.99.40,33,3304,330499,33049940,سایر فرآورده ها برای نگاهداری و مراقبت پوست (به غیر از داروها)، در بسته بندی آماده برای خرده فروشی
33.04.99.90,33,3304,330499,33049990,سایر فرآورده های زیبایی و آرایشی و فرآورده ها برای نگاهداری و مراقبت پوست (به غیر از داروها) غیر مذکور در جای دیگر
33.04.99.90,33,3304,330499,33049990,سایر فرآورده های زیبایی و آرایشی و فرآورده ها برای نگاهداری و مراقبت پوست ( به غیر از داروها ) غیر مذکور در جای دیگر
33.05.10.00,33,3305,330510,33051000,شامپوها
33.05.20.00,33,3305,330520,33052000,فرآورده ها برای فرزدن دائمی و بازکردن فر مو
33.05.20.00,33,3305,330520,33052000,فرآورده ها براي فرزدن دا ئمي و بازکردن فر مو
33.05.30.00,33,3305,330530,33053000,فیكساتور مو (Hair lacquer)
33.05.30.00,33,3305,330530,33053000,فيكساتور مو (Hair lacquer)
33.05.90.10,33,3305,330590,33059010,سایر فرآورده ها برای آرایش مو در بسته بندی آماده برای خرده فروشی
33.05.90.10,33,3305,330590,33059010,سایرفرآورده ها برای آرایش مو در بسته بندی آماده برای خرده فروشی
33.05.90.90,33,3305,330590,33059090,سایر فرآورده ها برای آرایش و پاکیزگی مو
33.06.10.00,33,3306,330610,33061000,مواد پاك كننده دندان
33.06.20.00,33,3306,330620,33062000,نخ مورد استفاده برای پاك كردن بین دندان ها (Dental floss)
33.06.20.00,33,3306,330620,33062000,"نخ مورد استفاده براي پاك كردن بين دندآن ها 
(Dental floss)"
33.06.90.00,33,3306,330690,33069000,ساير فرآورده ها براي بهداشت دهان يا دندان غير از مواد پاك كننده دندان ونخ مورد استفاده براي پاك كردن بين دندآن ها
33.06.90.90,33,3306,330690,33069090,سایر فرآورده ها برای بهداشت دهان یا دندان به صورت بسته های خرده فروشی جداگانه
33.07.10.10,33,3307,330710,33071010,فرآورده ها برای قبل از اصلاح، حین اصلاح و بعد از اصلاح صورت در بسته بندی آماده برای خرده فروشی
33.07.10.90,33,3307,330710,33071090,سایر فرآورده ها برای قبل از اصلاح حین اصلاح و بعد از اصلاح صورت
33.07.20.00,33,3307,330720,33072000,بو زداهاي بدن و ضد ترشح عرق
33.07.20.00,33,3307,330720,33072000,بو زداهای بدن و ضد ترشح عرق
33.07.20.10,33,3307,330720,33072010,اسپری ضد ترشح عرق
33.07.20.90,33,3307,330720,33072090,سایر بوزداهای بدن و ضد ترشح عرق
33.07.20.90,33,3307,330720,33072090,سایر  بوزداهای بدن و ضد ترشح عرق
33.07.30.00,33,3307,330730,33073000,املاح معطر و ساير فرآورده ها براي استحمام
33.07.30.00,33,3307,330730,33073000,املاح معطر و سایر فرآورده ها برای استحمام
33.07.41.00,33,3307,330741,33074100,عود (Agarbatti) و ساير فرآورده هاي معطركننده كه با سوختن عمل مي کنند
33.07.41.00,33,3307,330741,33074100,عود (Agarbatti) و سایر فرآورده های معطركننده كه با سوختن عمل می کنند
33.07.49.00,33,3307,330749,33074900,سایر غیر از ردیف های مشمول 33071000 لغایت 33074100
33.07.49.00,33,3307,330749,33074900,ساير غير از رديفهاي مشمول 33071000 لغايت 33074100
33.07.90.10,33,3307,330790,33079010,مایع مخصوص شستشوی لنزهای چشمی
33.07.90.10,33,3307,330790,33079010,مايع مخصوص شستشوي لنزهاي چشمي
33.07.90.20,33,3307,330790,33079020,دستمال مرطوب بهداشتي و آرايشي
33.07.90.20,33,3307,330790,33079020,دستمال مرطوب بهداشتی و آرایشی
33.07.90.30,33,3307,330790,33079030,موم موبر
33.07.90.90,33,3307,330790,33079090,سایر غیر از ردیف های مشمول ردیف های 33071000 لغایت 33079010
